LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,account_id,current_limit_inr,current_balance_inr,income_inr,total_monthly_obligation_inr,debt_to_income,delinquency_count,utilization,credit_lines,credit_age_months,region,source_dataset,source_name,missing_model_fields,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
321854.6191661021,0,0,0,1,0,0,6418.231540407495,18016.441218920918,7467.127197894756,16345.554902250871,57526.225671328415,39292.053077822435,273.81675023129026,3849.893350150221,241.3343038630615,1383.6205752391154,4630.554217653093,1273.072918610293,LIQ-000308,321854.6191661021,6418.231540407495,819060.2544616334,19793.956149489473,0.29,1.0,0.01994139949594816,4,191,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,321854.6191661021,0.12622149945722685,Moderate,262902.94917442155,262902.94917442155,21569.60289673968,21569.60289673968,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
273973.68219910166,-1,0,0,-1,0,-1,112932.1170717626,102129.69371717874,113202.83966847709,117347.83280311062,119197.00711282414,135310.39365361904,23872.690213156107,3848.01901562686,9861.220889893824,3809.981588887004,8865.431710284201,16562.30771003989,LIQ-000309,273973.68219910166,112932.1170717626,924815.4417893956,23120.38604473489,0.3,0.0,0.4122006032305423,5,208,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,301371.05041901185,0.07645062100682072,Moderate,239869.1547482146,261464.4538203296,11919.794796573422,12992.927912752708,892.2243586595316,0.04131567503094319,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
401443.8951970746,0,1,0,0,1,0,200241.46360539435,182896.0556054652,232257.51279628847,270006.9818889154,234789.24771530187,256883.80488498666,12157.219003807739,28369.29043190884,7718.398576387817,14886.812539088738,26515.34150778312,56086.526533876546,LIQ-000310,401443.8951970746,200241.46360539435,1546399.7028443904,39948.65899014675,0.31,2.0,0.498803110474735,6,225,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,401443.8951970746,0.15017472958842154,High,366251.0476775613,366251.0476775613,35751.073830195004,35751.073830195004,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
287508.7117897592,0,0,0,0,0,0,141130.4353640354,138311.92837880785,150441.26509370314,168028.9571713855,200587.63267379822,182991.9843287282,17695.801792214006,13368.824384166124,25109.033526417286,35121.45326660539,18069.42460739455,6475.397931590227,LIQ-000311,287508.7117897592,141130.4353640354,1153380.6503289724,30756.817342105933,0.32,0.0,0.49087359643987777,7,242,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,316259.5829687352,0.08737341490745894,Moderate,257308.92762312002,280128.1119055878,14613.273800195322,15909.237336700506,1496.8550466420584,0.06559634332731645,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
384339.3934703639,1,-1,0,0,-1,0,34035.3053461869,29958.438381332016,62596.28478081522,56082.63582813841,85215.20525467074,90192.06392383513,5179.672543752322,4502.719726704269,4933.4397607284955,10758.357888961842,14546.827558339655,12482.146363176855,LIQ-000312,384339.3934703639,34035.3053461869,1132027.1996955273,31130.747991626995,0.32999999999999996,1.0,0.08855533917267143,8,19,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,384339.3934703639,0.17801806508189866,High,327943.5994183922,327943.5994183922,37946.92526589603,37946.92526589603,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
230332.4593710125,0,0,0,0,-1,0,148126.07974997218,140453.8839445609,150375.3151997671,141857.69887097063,165275.39756207156,167284.69917942284,9281.143600947948,25050.92023720568,6846.113290086224,29617.712722267297,6242.295788731772,26217.255992212555,LIQ-000313,230332.4593710125,148126.07974997218,965819.6690162357,27364.890622126677,0.33999999999999997,0.0,0.6430968529336771,1,36,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 20%,0.2,276398.95124521496,0.09122711987646219,Moderate,213530.5900899017,250181.71568380157,12661.857480625062,14835.182288930346,2552.441017867075,0.0696415451505778,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
329887.8875303956,1,0,-1,0,0,0,0.0,13584.973299125542,20121.770467322454,2231.591105619626,37252.15084459561,16106.437040633196,0.0,2469.811746304388,1798.5117850354593,377.64201009088123,6436.523872831682,797.1273973369846,LIQ-000314,329887.8875303956,0.0,839249.397319347,24478.107421814286,0.35,1.0,0.0,2,53,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,329887.8875303956,0.22667460832725364,High,284804.51949672546,284804.51949672546,41962.66938938875,41962.66938938875,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
508120.8521781928,0,1,-1,0,1,0,186637.47289726866,197437.85893623796,203595.77543717096,222020.82701644782,242029.4623159782,268582.72087563097,26046.071195977194,26991.4191961407,12148.33992779389,10735.903447760576,10329.584351954923,17685.48857892253,LIQ-000315,508120.8521781928,186637.47289726866,1635237.272021862,49057.11816065586,0.36,2.0,0.3673092180673128,3,70,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,508120.8521781928,0.1612580045578564,High,453670.89147864096,453670.89147864096,47552.74074578915,47552.74074578915,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
250561.9537396266,0,0,-1,0,0,0,29272.491941510187,48256.738485810994,57859.85236810191,68710.446035054,62878.25105755834,75486.05757419101,3617.487352011035,9815.649263600493,1983.641467104088,11191.921627150427,4341.86469153123,2704.8467896119455,LIQ-000316,250561.9537396266,29272.491941510187,735970.3337391408,22692.418623623504,0.37,0.0,0.11682736147535361,4,87,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,250561.9537396266,0.08548857855365644,Moderate,204698.4490591098,204698.4490591098,11374.596637430877,11374.596637430877,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
638092.6605896219,0,0,0,1,-1,-1,409879.70445787266,444445.66591927,467687.54274560156,489626.7489691491,475588.66162633034,541331.8771179026,71051.13480899925,85088.96877192259,49465.924748671416,56176.372290135565,45794.2810968561,53492.85632138715,LIQ-000317,638092.6605896219,409879.70445787266,2975700.5375669803,94230.51702295439,0.38,1.0,0.6423513852660964,5,104,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,638092.6605896219,0.19280831972385992,High,603040.0998621733,603040.0998621733,75576.24644734732,75576.24644734732,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
411747.6993947384,0,1,0,0,0,0,186641.5343507716,205051.34614637325,218468.36648954716,229545.70421831473,252171.1593659876,281663.00233783846,29043.21965028803,27506.5145569746,15785.277034587034,18501.637990906413,49522.629091310664,30496.917913305413,LIQ-000318,411747.6993947384,186641.5343507716,1671619.2634968606,54327.62606364797,0.39,1.0,0.45329101929441556,6,121,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,411747.6993947384,0.17705232415889338,High,375398.9429855116,375398.9429855116,43202.41597254488,43202.41597254488,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
265117.2236666464,0,1,-1,0,0,0,153146.30914905985,152629.11914283503,179226.04988395935,179106.02703422672,184790.30975348962,188884.83256547232,5681.13569308832,28794.234766943744,29104.667309676926,7281.347791526046,16603.667599668013,23897.076735248764,LIQ-000319,265117.2236666464,153146.30914905985,1081729.8563845586,36057.66187948529,0.4,1.0,0.5776550728428842,7,138,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,265117.2236666464,0.16998209283555363,High,246641.02023045486,246641.02023045486,27250.961918614747,27250.961918614747,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
320824.34577751055,0,0,-1,0,0,-1,120795.8052767367,153654.8310531614,136787.3143230324,161511.15898218486,162510.37051147514,171710.3265906683,20741.73110475025,20681.088173447646,6169.963521797621,31721.475397279526,15353.148095382023,11456.158521623345,LIQ-000320,320824.34577751055,120795.8052767367,1194472.689123147,40811.15021170753,0.4100000000000001,0.0,0.3765169534874007,8,155,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,352906.78035526164,0.09417614096101586,Moderate,280236.1686655306,305808.6945394274,17154.514599703016,18719.923770632082,376.18859857989855,0.01471065472511239,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
497029.3736962194,2,0,0,0,0,0,281462.36832702893,337050.10269180726,319802.5748388531,336248.18388987833,357247.44146651734,367818.6485360158,56751.07278418442,28566.375302962555,59157.169803327466,58252.44801433771,36808.91258955001,27137.776891347155,LIQ-000321,497029.3736962194,281462.36832702893,2259565.5184137635,79084.79314448172,0.42,1.0,0.5662892038631435,1,172,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,497029.3736962194,0.7077569926473961,Very high,497029.3736962194,497029.3736962194,228654.4096100258,228654.4096100258,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
446296.85336368263,-1,1,0,1,0,0,326826.614075648,384161.38035778416,369916.24411910906,378759.0060357863,367168.79995859903,454550.8427164348,44465.75342664008,38979.288092122355,62524.50101198493,48430.81912529793,34451.56542151808,24738.18492110732,LIQ-000322,446296.85336368263,326826.614075648,2085472.896067521,74729.4454424195,0.43,2.0,0.7323076817871276,2,189,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,446296.85336368263,0.21310709795361107,High,429159.27153492224,429159.27153492224,59446.976495850475,59446.976495850475,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
104036.74213411851,0,-1,0,0,0,0,34469.03486036086,32087.748606036606,40229.978010019935,38151.82615255191,46368.443610124064,49408.78472746157,4264.510995514129,6823.960936901999,3871.040112310753,6773.4237359739545,8344.358773646858,6194.983764362217,LIQ-000323,104036.74213411851,34469.03486036086,394777.2943967241,14475.167461213216,0.44,0.0,0.3313159769644195,3,206,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,104036.74213411851,0.09137830213984284,Moderate,89823.30480289788,89823.30480289788,5335.13570556096,5335.13570556096,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
288923.5639478459,0,0,0,0,0,-1,112386.6071831974,116512.54050472679,100624.76352598924,115669.16931269864,121866.15982225985,132119.75001734137,12095.238382885274,3742.5217201223686,8139.383333629142,4523.628064001942,10495.080568756013,24935.446023195345,LIQ-000324,288923.5639478459,112386.6071831974,949141.7458451906,35592.81546919465,0.45,0.0,0.3889838739615039,4,223,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,317815.92034263053,0.06205748048847276,Moderate,250267.04413164203,272832.8048493482,10095.112435269632,11005.35570130992,969.5168996967859,0.042964068963828754,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
